Marked,Time,Serial Bus,ID,Type,DLC,Data,CRC,Errors
,86.84ms,Serial1,00067F22,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,90.59ms,Serial1,0CF00400,Data,8,FE FF 9C 32 1C FF FF FF,4F9C,
,90.62ms,Serial1,18FEDF00,Data,8,8B 2C 1C FF FF FF FF FF,73AA,
,100.6ms,Serial1,0CF00300,Data,8,FF 00 23 FF 07 FF FF FF,0CC2,
,101.1ms,Serial1,0CEFFF00,Data,8,64 06 2A 7D FF FF FF FF,4777,
,101.2ms,Serial1,18FEF200,Data,8,20 00 FF FF FF FF FF FF,144B,
,103.2ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,104.4ms,Serial1,04EF0006,Data,8,64 15 19 F0 07 19 A9 0E,7EBF,
,110.0ms,Serial1,0CF00400,Data,8,FE FF 9B 2A 1C FF FF FF,6E34,
,120.6ms,Serial1,0CF00300,Data,8,FF 00 24 FF 07 FF FF FF,5606,
,121.2ms,Serial1,0CEFFF00,Data,8,64 06 2E 7D FF FF FF FF,3FC7,
,121.2ms,Serial1,18EF0600,Data,8,64 0E 9F 00 FF FF FF FF,6B62,
,123.2ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,124.9ms,Serial1,04EF0006,Data,8,64 15 1A F0 11 19 A9 0E,7E69,
,125.0ms,Serial1,0CFFFE06,Data,8,5C 53 1D 53 1D FF FF FF,7866,
,125.5ms,Serial1,18FEF147,Data,8,FF 00 00 FF FF FF FF FF,4559,
,126.2ms,Serial1,000C7802,Data,8,7D FF FF FF FF FF FF FF,115D,
,130.0ms,Serial1,0CF00400,Data,8,FE FF 9D 28 1C FF FF FF,2095,
,140.5ms,Serial1,0CF00300,Data,8,FF 00 23 FF 07 FF FF FF,0CC2,
,141.1ms,Serial1,0CEFFF00,Data,8,64 06 2D 7D FF FF FF FF,1DB3,
,141.1ms,Serial1,18EFFF00,Data,8,64 10 01 01 D7 02 05 7D,2D32,
,143.2ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,144.5ms,Serial1,,,,64 15 1B F0 11 19 A9 0E,6045,
,150.0ms,Serial1,0CF00400,Data,8,FE FF 9D 2A 1C FF FF FF,2ADC,
,160.0ms,Serial1,0CF00300,Data,8,FF 00 23 FF 07 FF FF FF,0CC2,
,160.6ms,Serial1,0CEFFF00,Data,8,64 06 2C 7D FF FF FF FF,039F,
,162.8ms,Serial1,0006F783,Data,8,01 04 FF FF FF FF FF F1,59F0,
,163.3ms,Serial1,0006F783,Data,8,01 01 FF FF FF FF FF F5,5242,
,164.5ms,Serial1,04EF0006,Data,8,64 15 1C F0 11 19 A9 0E,3A81,
,165.1ms,Serial1,18FFFF06,Data,8,73 FF FF FF FF FF FF FF,05EE,
,165.7ms,Serial1,18FFFB06,Data,8,00 05 87 F8 FF FF FF FF,6E74,
,170.1ms,Serial1,0CF00400,Data,8,FE FF 9C 28 1C FF FF FF,3EB9,
,180.0ms,Serial1,0CF00300,Data,8,FF 00 25 FF 07 FF FF FF,482A,
,180.6ms,Serial1,0CEFFF00,Data,8,64 06 2E 7D FF FF FF FF,3FC7,
,181.1ms,Serial1,18FD7C00,Data,8,F8 80 F1 F4 00 CF 03 FC,678E,
,183.2ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,184.5ms,Serial1,,,,64 15 1D F0 11 19 A9 0E,24AD,
,190.0ms,Serial1,0CF00400,Data,8,FE FF 9D 24 1C FF FF FF,1D23,
,192.4ms,Serial1,1CFFFF17,Data,8,22 FF FF 3C FF FF FF FF,5690,
,200.5ms,Serial1,0CEFFF00,Data,8,FF 00 23 FF 07 FF FF FF 64 06 2D 7D FF FF FF FF,1DB3,
,201.1ms,Serial1,18FEF200,Data,8,21 00 FF FF FF FF FF FF,437B,
,203.2ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,204.9ms,Serial1,,,,64 15 1E F0 0B 19 A9 0E,6DC2,
,205.5ms,Serial1,0CFE4947,Data,8,FF FF FF FF FF FF FF FF,2E1A,
,205.5ms,Serial1,1CFDDF47,Data,8,FC FF FF FF FF FF FF FF,5009,
,206.1ms,Serial1,0CFE4347,Data,8,00 00 FF FF 3F FF FF FF,3824,
,206.7ms,Serial1,0CFE4447,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,207.5ms,Serial1,,,,1D FF FF FF,7866,
,210.3ms,Serial1,0CF00400,Data,8,FE FF 9D 2A 1C FF FF FF,2ADC,
,220.0ms,Serial1,0CF00300,Data,8,FF 00 23 FF 07 FF FF FF,0CC2,
,220.6ms,Serial1,0CEFFF00,Data,8,64 06 2C 7D FF FF FF FF,039F,
