Marked,Time,Serial Bus,ID,Type,DLC,Data,CRC,Errors
,570.6ms,Serial1,04EF0006,Data,8,FE FF 8F 60 1C FF FF FF 64 15 15 F0 C6 18 93 0E,1897,
,580.2ms,Serial1,0CF00300,Data,8,FF 00 1D FF 07 FF FF FF,035C,
,581.3ms,Serial1,0CEFFF00,Data,8,64 06 2B 7D FF FF FF FF,595B,
,581.9ms,Serial1,18EFFF00,Data,8,64 10 0C 0C C9 02 10 7D,1980,
,582.0ms,Serial1,18FEF600,Data,8,FF 00 42 FF 00 FF FF FF,309C,
,588.4ms,Serial1,0DEF0647,Data,8,01 04 FF FF FF FF FF F1,59F0,
,589.0ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,590.5ms,Serial1,0CF00400,Data,8,FE FF 9C 62 1C FF FF FF,1A5F,
,591.1ms,Serial1,04EF0006,Data,8,64 15 16 F0 73 19 A9 0E,1AD7,
,591.2ms,Serial1,,,,1D FF FF FF,7866,
,599.9ms,Serial1,18EFFA00,Data,8,64 01 FF 00 00 FF FF FF,159B,
,600.5ms,Serial1,0CEFFF00,Data,8,64 06 08 7D FF FF FF FF,6D52,
,601.0ms,Serial1,0CF00300,Data,8,FF 00 19 FF 06 FF FF FF,6514,
,608.8ms,Serial1,0006F783,Data,8,01 01 FF FF FF FF FF F5,5242,
,610.0ms,Serial1,0CF00400,Data,8,FE FF 8E 64 1C FF FF FF,512E,
,610.5ms,Serial1,04EF0006,Data,8,64 15 17 F0 73 19 93 0E,6A78,
,620.5ms,Serial1,0CEFFF00,Data,8,FF 00 1B FF 07 FF FF FF 64 06 2A 7D FF FF FF FF,4777,
,628.8ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,630.0ms,Serial1,0CF00400,Data,8,FE FF 9B 76 1C FF FF FF,0641,
,630.5ms,Serial1,04EF0006,Data,8,64 15 18 F0 73 19 A9 0E,6AC6,
,631.1ms,Serial1,0CFE4947,Data,8,FF FF FF FF FF FF FF FF,2E1A,
,631.7ms,Serial1,0CFE4347,Data,8,00 00 FF FF 3F FF FF FF,3824,
,632.3ms,Serial1,0CFE4447,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,632.9ms,Serial1,0CFFFE06,Data,8,5C 53 1D 53 1D FF FF FF,7866,
,640.5ms,Serial1,0CF00300,Data,8,FF 00 15 FF 06 FF FF FF,295D,
,641.1ms,Serial1,0CEFFF00,Data,8,64 06 02 7D FF FF FF FF,65F3,
,641.1ms,Serial1,18FEF200,Data,8,10 00 FF FF FF FF FF FF,0B26,
,648.8ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,650.0ms,Serial1,0CF00400,Data,8,FE FF 8C 88 1C FF FF FF,3954,
,650.5ms,Serial1,04EF0006,Data,8,64 15 19 F0 D0 18 93 0E,767C,
,660.5ms,Serial1,0CF00300,Data,8,FF 00 19 FF 07 FF FF FF,7BEC,
,661.1ms,Serial1,0CEFFF00,Data,8,64 06 23 7D FF FF FF FF,6DA2,
,661.1ms,Serial1,18EF0600,Data,8,64 0E 13 00 FF FF FF FF,7EDF,
,668.8ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,670.0ms,Serial1,04EF0006,Data,8,64 15 1A F0 30 19 A9 0E,6C6C,
,671.1ms,Serial1,0CF00400,Data,8,FE FF 99 8E 1C FF FF FF,28E1,
,671.3ms,Serial1,,,,1D FF FF FF,7866,
,671.7ms,Serial1,18FEF147,Data,8,FF 00 00 FF FF FF FF FF,4559,
,672.3ms,Serial1,18FFFB06,Data,8,00 05 7D F8 FF FF FF FF,6C54,
,672.9ms,Serial1,18F00503,Data,8,7D FF FF FF FF FF FF FF,115D,
,677.0ms,Serial1,1CFFFF17,Data,8,22 FF FF 3C FF FF FF FF,5690,
,679.9ms,Serial1,0CF00300,Data,8,FF 00 15 FF 07 FF FF FF,37A5,
,681.1ms,Serial1,18EFFF00,Data,8,64 06 FF 7C FF FF FF FF 64 10 0C 0C C6 02 10 7D,7331,
,688.4ms,Serial1,0DEF0647,Data,8,01 04 FF FF FF FF FF F1,59F0,
,689.0ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,690.5ms,Serial1,0CF00400,Data,8,FE FF 8B 8C 1C FF FF FF,7702,
,690.6ms,Serial1,04EF0006,Data,8,64 15 1B F0 30 19 A9 0E,7240,
,700.6ms,Serial1,0CF00300,Data,8,FF 00 1A FF 07 FF FF FF,5998,
,701.2ms,Serial1,0CEFFF00,Data,8,64 06 24 7D FF FF FF FF,3766,
,701.2ms,Serial1,18FEEE00,Data,8,74 50 FF FF FF FF FF FF,6FB1,
,708.8ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,710.0ms,Serial1,0CF00400,Data,8,FE FF 99 84 1C FF FF FF,0B8C,
,710.6ms,Serial1,04EF0006,Data,8,64 15 1C F0 30 19 A9 0E,2884,
,711.1ms,Serial1,0CFE4947,Data,8,FF FF FF FF FF FF FF FF,2E1A,
,711.7ms,Serial1,0CFE4347,Data,8,00 00 FF FF 3F FF FF FF,3824,
,712.3ms,Serial1,0CFE4447,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,720.0ms,Serial1,0CF00300,Data,8,FF 00 1B FF 07 FF FF FF,47B4,
,720.5ms,Serial1,0CEFFF00,Data,8,64 06 1A 7D FF FF FF FF,38F8,
,728.8ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,730.0ms,Serial1,0CF00400,Data,8,FE FF 95 76 1C FF FF FF,7650,
,730.5ms,Serial1,04EF0006,Data,8,64 15 1D F0 2A 19 A9 0E,5DB3,
,731.1ms,Serial1,18FEDF00,Data,8,8B 76 1C FF FF FF FF FF,2A1B,
,740.5ms,Serial1,0CF00300,Data,8,FF 00 1D FF 07 FF FF FF,035C,
,741.1ms,Serial1,0CEFFF00,Data,8,64 06 1E 7D FF FF FF FF,4048,
,741.1ms,Serial1,18FEF200,Data,8,1B 00 FF FF FF FF FF FF,1339,
,748.8ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,928.8ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,930.1ms,Serial1,04EF0006,Data,8,64 15 17 F0 07 19 A9 0E,0EAE,
,930.6ms,Serial1,0CF00400,Data,8,F0 FF 9C 3C 1C FF FF FF,2527,
,940.5ms,Serial1,0CF00300,Data,8,FF 00 18 FF 07 FF FF FF,65C0,
,941.1ms,Serial1,0CEFFF00,Data,8,64 06 1C 7D FF FF FF FF,7C10,
,941.1ms,Serial1,18FEF200,Data,8,1A 00 FF FF FF FF FF FF,4409,
,948.8ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,950.5ms,Serial1,0CF00400,Data,8,FE FF 96 44 1C FF FF FF,6D2C,
,950.5ms,Serial1,04EF0006,Data,8,64 15 18 F0 CC 18 A9 0E,2BD8,
,951.6ms,Serial1,0CFFFE06,Data,8,5C 53 1D 53 1D FF FF FF,7866,
,951.7ms,Serial1,18FEF147,Data,8,FF 00 00 FF FF FF FF FF,4559,
,952.2ms,Serial1,18F00503,Data,8,7D FF FF FF FF FF FF FF,115D,
,960.5ms,Serial1,0CF00300,Data,8,FF 00 1F FF 07 FF FF FF,3F04,
,961.1ms,Serial1,0CEFFF00,Data,8,64 06 2F 7D FF FF FF FF,21EB,
,961.1ms,Serial1,18EF0600,Data,8,64 0E 31 00 FF FF FF FF,54FA,
,968.8ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,970.0ms,Serial1,0CF00400,Data,8,FE FF 9D 4C 1C FF FF FF,5285,
,970.6ms,Serial1,04EF0006,Data,8,64 15 19 F0 73 19 A9 0E,74EA,
,980.0ms,Serial1,0CF00300,Data,8,FF 00 1E FF 07 FF FF FF,2128,
,980.6ms,Serial1,0CEFFF00,Data,8,64 06 20 7D FF FF FF FF,4FD6,
,981.1ms,Serial1,18EFFF00,Data,8,64 10 0C 0C C6 02 12 7D,3EE4,
,981.7ms,Serial1,18FEDF00,Data,8,8B 52 1C FF FF FF FF FF,720B,
,988.4ms,Serial1,0DEF0647,Data,8,01 04 FF FF FF FF FF F1,59F0,
,989.0ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,990.5ms,Serial1,0CF00400,Data,8,FE FF 98 52 1C FF FF FF,51AE,
,991.1ms,Serial1,04EF0006,Data,8,64 15 1A F0 0B 19 A9 0E,1572,
,991.1ms,Serial1,18FFFF06,Data,8,73 FF FF FF FF FF FF FF,05EE,
,1.001s,Serial1,0CF00300,Data,8,FF 00 1F FF 07 FF FF FF,3F04,
,1.001s,Serial1,0CEFFF00,Data,8,64 06 20 7D FF FF FF FF,4FD6,
,1.001s,Serial1,18FEEF00,Data,8,FF FF FF 50 FF FF FF FA,2D5B,
,1.009s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,1.010s,Serial1,04EF0006,Data,8,64 15 1B F0 C9 18 A9 0E,6CB4,
,1.011s,Serial1,0CF00400,Data,8,FE FF 98 4C 1C FF FF FF,3419,
,1.020s,Serial1,0CF00300,Data,8,FF 00 1E FF 07 FF FF FF,2128,
,1.021s,Serial1,0CEFFF00,Data,8,64 06 23 7D FF FF FF FF,6DA2,
,1.029s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,1.030s,Serial1,0CF00400,Data,8,FE FF 99 50 1C FF FF FF,45CB,
,1.031s,Serial1,04EF0006,Data,8,64 15 1C F0 0B 19 A9 0E,519A,
,1.031s,Serial1,0CFE4947,Data,8,FF FF FF FF FF FF FF FF,2E1A,
,1.032s,Serial1,1CFDDF47,Data,8,FC FF FF FF FF FF FF FF,5009,
,1.033s,Serial1,0CFE4347,Data,8,00 00 FF FF 3F FF FF FF,3824,
,1.033s,Serial1,18FFFB06,Data,8,00 05 84 F8 FF FF FF FF,4C00,
,1.033s,Serial1,0CFE4447,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,1.041s,Serial1,0CF00300,Data,8,FF 00 1D FF 07 FF FF FF,035C,
,1.041s,Serial1,0CEFFF00,Data,8,64 06 20 7D FF FF FF FF,4FD6,
,1.041s,Serial1,18FEF200,Data,8,1C 00 FF FF FF FF FF FF,3D9B,
,1.049s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,1.050s,Serial1,0CF00400,Data,8,FE FF 98 56 1C FF FF FF,453C,
,1.051s,Serial1,04EF0006,Data,8,64 15 1D F0 C9 18 A9 0E,285C,
,1.061s,Serial1,0CF00300,Data,8,FF 00 1D FF 07 FF FF FF,035C,
,1.061s,Serial1,0CEFFF00,Data,8,64 06 1F 7D FF FF FF FF,5E64,
,1.061s,Serial1,18EF0600,Data,8,64 0E 3B 00 FF FF FF FF,5C5B,
,1.069s,Serial1,0006F783,Data,8,01 01 FF FF FF FF FF F5,5242,
,1.071s,Serial1,0CF00400,Data,8,FE FF 97 54 1C FF FF FF,2148,
,1.071s,Serial1,04EF0006,Data,8,64 15 1E F0 C9 18 A9 0E,0A28,
,1.071s,Serial1,0CFFFE06,Data,8,5C 53 1D 53 1D FF FF FF,7866,
,1.072s,Serial1,18FEF147,Data,8,FF 00 00 FF FF FF FF FF,4559,
,1.072s,Serial1,000C7803,Data,8,FF CF FF FF FF FF FF FF,7671,
,1.073s,Serial1,18F00503,Data,8,7D FF FF FF FF FF FF FF,115D,
,1.080s,Serial1,0CF00300,Data,8,FF 00 1E FF 07 FF FF FF,2128,
,1.080s,Serial1,0CEFFF00,Data,8,64 06 21 7D FF FF FF FF,51FA,
,1.082s,Serial1,18EFFF00,Data,8,64 10 0C 0C C7 02 0B 7D,2BA2,
,1.082s,Serial1,18FEF600,Data,8,FF 00 42 FF 00 FF FF FF,309C,
,1.088s,Serial1,0DEF0647,Data,8,01 04 FF FF FF FF FF F1,59F0,
,1.089s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,1.090s,Serial1,0CF00400,Data,8,FE FF 98 54 1C FF FF FF,4F75,
,1.091s,Serial1,04EF0006,Data,8,64 15 1F F0 C9 18 A9 0E,1404,
,1.101s,Serial1,0CF00300,Data,8,FF 00 1D FF 06 FF FF FF,1DA4,
,1.101s,Serial1,0CEFFF00,Data,8,64 06 20 7D FF FF FF FF,4FD6,
,1.109s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,1.110s,Serial1,04EF0006,Data,8,64 15 10 F0 C9 18 93 0E,14BA,
,1.111s,Serial1,0CF00400,Data,8,FE FF 98 58 1C FF FF FF,72C3,
,1.111s,Serial1,00067F24,Data,8,FF FF FF FF FF FF FF FF,2E1A,
,1.112s,Serial1,0CFE4347,Data,8,00 00 FF FF 3F FF FF FF,3824,
,1.112s,Serial1,0CFE4447,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,1.113s,Serial1,0CFFFE06,Data,8,5C 27 1D 27 1D FF FF FF,1091,
,1.121s,Serial1,0CF00300,Data,8,FF 00 1D FF 07 FF FF FF,035C,
,1.121s,Serial1,0CEFFF00,Data,8,64 06 1F 7D FF FF FF FF,5E64,
,1.301s,Serial1,0CEFFF00,Data,8,FF 00 1E FF 07 FF FF FF 64 06 2B 7D FF FF FF FF,595B,
,1.309s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,1.311s,Serial1,0CF00400,Data,8,FE FF 9C 56 1C FF FF FF,3D8C,
,1.311s,Serial1,04EF0006,Data,8,64 15 1A F0 73 19 A9 0E,569E,
,1.311s,Serial1,0CFE4947,Data,8,FF FF FF FF FF FF FF FF,2E1A,
,1.312s,Serial1,0CFE4347,Data,8,00 00 FF FF 3F FF FF FF,3824,
,1.312s,Serial1,00067F22,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,1.313s,Serial1,0CFFFE06,Data,8,5C 53 1D 53 1D FF FF FF,7866,
,1.320s,Serial1,0CF00300,Data,8,FF 00 1D FF 07 FF FF FF,035C,
,1.321s,Serial1,0CEFFF00,Data,8,64 06 0E 7D FF FF FF FF,29BA,
,1.321s,Serial1,18FD7C00,Data,8,F8 80 F1 F4 00 CF 03 FC,678E,
,1.329s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,1.331s,Serial1,04EF0006,Data,8,64 15 1B F0 D0 18 A9 0E,24A7,
,1.331s,Serial1,0CF00400,Data,8,FE FF 91 2E 1C FF FF FF,7207,
,1.337s,Serial1,1CFFFF17,Data,8,22 FF FF 3C FF FF FF FF,5690,
,1.341s,Serial1,0CF00300,Data,8,FF 00 26 FF 06 FF FF FF,74A6,
,1.341s,Serial1,0CEFFF00,Data,8,64 06 3D 7D FF FF FF FF,7441,
,1.341s,Serial1,18FEF200,Data,8,28 00 FF FF FF FF FF FF,309D,
,1.349s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,1.351s,Serial1,04EF0006,Data,8,FE FF A3 14 1C FF FF FF 64 15 1C F0 11 19 93 0E,5402,
,1.351s,Serial1,0CFFFE06,Data,8,5C 27 1D 27 1D FF FF FF,1091,
,1.352s,Serial1,18FEF147,Data,8,FF 00 00 FF FF FF FF FF,4559,
,1.352s,Serial1,18F00503,Data,8,7D FF FF FF FF FF FF FF,115D,
,1.360s,Serial1,0CF00300,Data,8,FF 00 24 FF 06 FF FF FF,48FE,
,1.361s,Serial1,0CEFFF00,Data,8,64 06 30 7D FF FF FF FF,2624,
,1.361s,Serial1,18EF0600,Data,8,64 0E 59 00 FF FF FF FF,5A84,
,1.369s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,1.370s,Serial1,0CF00400,Data,8,F0 FF 9D 10 1C FF FF FF,67B4,
,1.371s,Serial1,04EF0006,Data,8,64 15 1D F0 09 19 93 0E,1CC5,
,1.380s,Serial1,0CF00300,Data,8,FF 00 1F FF 07 FF FF FF,3F04,
,1.381s,Serial1,0CEFFF00,Data,8,64 06 23 7D FF FF FF FF,6DA2,
,1.381s,Serial1,18EFFF00,Data,8,64 10 0C 0C C1 02 10 7D,2BD9,
,1.388s,Serial1,0DEF0647,Data,8,01 04 FF FF FF FF FF F1,59F0,
,1.389s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,1.390s,Serial1,0CF00400,Data,8,F0 FF 98 0E 1C FF FF FF,649F,
,1.391s,Serial1,04EF0006,Data,8,64 15 1E F0 09 19 A9 0E,5032,
,1.392s,Serial1,0CFFFE06,Data,8,5C 53 1D 53 1D FF FF FF,7866,
,1.392s,Serial1,18FFFB06,Data,8,00 05 87 F8 FF FF FF FF,6E74,
,1.401s,Serial1,0CF00300,Data,8,FF 00 1F FF 07 FF FF FF,3F04,
,1.401s,Serial1,0CEFFF00,Data,8,64 06 24 7D FF FF FF FF,3766,
,1.409s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,1.411s,Serial1,0CF00400,Data,8,FE FF 99 16 1C FF FF FF,5C9B,
,1.411s,Serial1,04EF0006,Data,8,64 15 1F F0 02 19 A9 0E,5F4F,
,1.420s,Serial1,0CF00300,Data,8,FF 00 21 FF 06 FF FF FF,2E62,
,1.421s,Serial1,0CEFFF00,Data,8,64 06 39 7D FF FF FF FF,0CF1,
,1.422s,Serial1,18FDB300,Data,8,FF FF E8 32 FF FF FF FF,2C43,
,1.422s,Serial1,1CEFFF00,Data,8,64 07 00 00 FF FF FF FF,7B0B,
,1.429s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,1.431s,Serial1,04EF0006,Data,8,FE FF A1 2C 1C FF FF FF 64 15 10 F0 09 19 93 0E,4EA0,
,1.432s,Serial1,0CFE4947,Data,8,FF FF FF FF FF FF FF FF,2E1A,
,1.432s,Serial1,0CFFFF47,Data,8,5D FF FF F3 FF FF FF FF,66E2,
,1.432s,Serial1,0CFE4347,Data,8,00 00 FF FF 3F FF FF FF,3824,
,1.433s,Serial1,0CFE4447,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,1.434s,Serial1,0CFFFE06,Data,8,5C 27 1D 27 1D FF FF FF,1091,
,1.440s,Serial1,0CF00300,Data,8,FF 00 1E FF 06 FF FF FF,3FD0,
,1.441s,Serial1,0CEFFF00,Data,8,64 06 25 7D FF FF FF FF,294A,
,1.441s,Serial1,18FEF200,Data,8,1E 00 FF FF FF FF FF FF,5662,
,1.449s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,1.451s,Serial1,0CF00400,Data,8,F0 FF 99 4A 1C FF FF FF,69AA,
,1.451s,Serial1,04EF0006,Data,8,64 15 11 F0 11 19 93 0E,0667,
,1.461s,Serial1,0CF00300,Data,8,FF 00 14 FF 07 FF FF FF,2989,
,1.461s,Serial1,18EF0600,Data,8,64 06 1B 7D FF FF FF FF 64 0E 63 00 FF FF FF FF,2DAA,
,1.469s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,1.471s,Serial1,0CF00400,Data,8,FE FF 96 60 1C FF FF FF,18B7,
,1.471s,Serial1,,,,64 15 12 F0 0B 19 A9 0E,218B,
,1.471s,Serial1,0CFFFE06,Data,8,5C 53 1D 53 1D FF FF FF,7866,
